name,tags,time,amountOfClients,cpuPercentage,cpuSystem,cpuUser,event,ramExternal,ramHeapTotal,ramHeapUsed,ramRss
usage_server,,1555699911802704458,95,0.006870705808869504,628000,1340000,open,137691,16596992,11364936,47898624
usage_server,,1555699911851108054,95,0.00872817955112215,628000,1344000,open,137958,16596992,11430760,47898624
usage_server,,1555699911851146592,95,0.006870705808869504,628000,1344000,open,137958,16596992,11404512,47898624
usage_server,,1555699911924791816,95,0.007485963817841501,632000,1344000,open,138759,16596992,11490320,48168960
usage_server,,1555699911924843131,95,0.006862133499688117,632000,1344000,open,138759,16596992,11516768,48168960
usage_server,,1555699912169323971,96,0.0068749999999999645,640000,1344000,open,139293,16596992,11593496,48168960
usage_server,,1555699912169369786,96,0.0068749999999999645,640000,1344000,open,139293,16596992,11620080,48168960
usage_server,,1555699912182909301,97,0.006866416978776546,640000,1348000,open,139293,16596992,11672136,48168960
usage_server,,1555699912182962353,97,0.006870705808869504,640000,1348000,open,147485,16596992,11698448,48168960
usage_server,,1555699912257895047,97,0.006257822277847325,640000,1352000,open,148553,16596992,11766432,48439296
usage_server,,1555699912258134687,98,0.006191950464396245,644000,1356000,open,148553,16596992,11823168,48439296
usage_server,,1555699912964423545,98,0.006257822277847325,648000,1356000,open,149087,16596992,11874680,48439296
usage_server,,1555699912964684213,98,0.006257822277847325,648000,1356000,open,149087,16596992,11904352,48439296
usage_server,,1555699913180693870,98,0.005012531328320802,648000,1360000,open,149621,16596992,11952256,48439296
usage_server,,1555699913183346363,98,0.005006257822277815,648000,1360000,open,149621,16596992,11982736,48439296
usage_server,,1555699913260283412,98,0.004993757802746579,652000,1360000,open,150155,16596992,12027432,48697344
usage_server,,1555699913260432934,98,0.005614472863381126,652000,1360000,open,129681,16596992,10224696,48697344
usage_server,,1555699914453458380,99,0.0037476577139288203,660000,1360000,open,130215,16596992,10295808,48697344
usage_server,,1555699914453463763,99,0.0037429819089207506,660000,1360000,open,130215,16596992,10322280,48697344
usage_server,,1555699915644849141,99,0.002515723270440251,668000,1376000,generation,193661,16596992,11206288,48697344
usage_server,,1555699916758347186,98,0.0012468827930174342,668000,1384000,close,193928,16596992,11268032,48861184
usage_server,,1555699916758396807,98,0.0006238303181534954,672000,1384000,close,193928,16596992,11294376,48861184
usage_server,,1555699917936369637,97,0.0031289111389236623,676000,1384000,close,194462,16596992,11360648,48861184
usage_server,,1555699917936370235,97,0.0031269543464665928,676000,1384000,close,194462,16596992,11387112,48861184
usage_server,,1555699920647109047,97,0.005021971123666091,684000,1404000,generation,193661,13975552,11442304,46874624
usage_server,,1555699925654057702,97,0.004385964912280715,688000,1444000,generation,257374,14499840,11793528,47726592
usage_server,,1555699929845710088,98,0.006273525721455453,700000,1472000,open,321087,15024128,12403480,48537600
